Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
toucher,0.640,3145.254,3.813,10271,26.116
toucher,0.585,3150.663,4.072,10280,26.116
toucher,0.591,3155.724,3.776,10274,26.113
toucher,0.581,3160.817,3.802,10279,26.087
toucher,0.605,3165.939,3.817,10268,26.045
toucher,0.624,3171.087,3.804,10277,26.038
toucher,0.584,3176.225,3.830,10298,26.024
toucher,0.632,3181.341,3.768,10289,26.001
toucher,0.586,3186.474,3.817,10263,25.964
toucher,0.583,3191.635,3.855,10246,25.918
toucher,0.614,3196.733,3.784,10331,25.876
toucher,0.576,3201.831,3.858,10279,25.858
toucher,0.581,3206.787,3.758,10265,25.869
toucher,0.610,3211.807,3.756,10279,25.840
toucher,0.574,3216.913,3.838,10285,25.810
toucher,0.607,3222.024,3.802,10282,25.809
toucher,0.582,3227.153,3.834,10277,25.771
toucher,0.675,3232.380,3.807,10297,25.737
toucher,0.609,3237.537,3.852,10301,25.707
toucher,0.605,3242.655,3.799,10262,25.700
toucher,0.617,3247.853,3.830,10271,25.670
toucher,0.606,3252.931,3.773,10266,25.656
toucher,0.614,3258.050,3.808,10290,25.635
toucher,0.611,3263.173,3.768,10248,25.628
toucher,0.631,3268.386,3.854,10285,25.589
toucher,0.581,3273.703,4.041,10255,25.562
toucher,0.619,3278.828,3.797,10246,25.538
toucher,0.578,3284.022,3.879,10293,25.511
toucher,0.613,3289.118,3.776,10261,25.486
toucher,0.598,3294.296,3.882,10433,25.462
toucher,0.586,3299.506,3.860,10296,25.442
toucher,0.584,3304.786,3.938,10246,25.429
toucher,0.607,3309.903,3.809,10253,25.399
toucher,0.572,3314.992,3.786,10247,25.378
toucher,0.579,3320.088,3.809,10285,25.368
toucher,0.590,3325.229,3.807,10246,25.350
toucher,0.609,3330.256,3.792,10305,25.355
toucher,0.638,3335.295,3.818,10280,25.357
toucher,0.628,3340.422,3.788,10272,25.341
toucher,0.583,3345.495,3.813,10284,25.306
toucher,0.590,3350.705,3.876,10255,25.250
toucher,0.584,3355.680,3.790,10283,25.248
toucher,0.598,3360.721,3.759,10268,25.247
toucher,0.584,3365.802,3.790,10249,25.240
toucher,0.593,3370.920,3.792,10242,25.214
toucher,0.627,3376.110,3.808,10321,25.197
toucher,0.597,3381.170,3.769,10275,25.174
toucher,0.598,3386.370,3.891,10265,25.151
toucher,0.638,3391.500,3.788,10272,25.128
toucher,0.592,3396.653,3.847,10278,25.101
toucher,0.611,3401.804,3.841,10289,25.078
toucher,0.573,3406.879,3.796,10258,25.065
toucher,0.592,3412.328,3.760,10249,25.060
toucher,0.635,3417.428,3.772,10254,25.059
toucher,0.630,3422.622,3.847,10279,25.028
toucher,0.589,3427.776,3.814,10287,25.003
toucher,0.593,3432.887,3.815,10278,24.991
toucher,0.616,3437.961,3.766,10281,24.996
toucher,0.626,3443.062,3.813,10288,24.991
toucher,0.602,3448.080,3.725,10245,24.990
toucher,0.596,3453.101,3.783,10243,25.014
toucher,0.638,3458.310,3.840,10291,24.969
toucher,0.637,3463.462,3.808,10292,24.933
toucher,0.582,3468.563,3.813,10295,24.907
toucher,0.585,3473.641,3.791,10246,24.888
toucher,0.587,3478.649,3.766,10293,24.871
toucher,0.631,3483.835,3.834,10250,24.858
toucher,0.661,3488.999,3.812,10257,24.862
toucher,0.588,3493.989,3.720,10250,24.856
toucher,0.623,3499.246,3.890,10296,24.809
toucher,0.584,3504.279,3.793,10294,24.791
toucher,0.590,3509.403,3.808,10286,24.755
toucher,0.591,3514.447,3.786,10260,24.747
toucher,0.621,3519.577,3.795,10291,24.724
toucher,0.588,3524.621,3.799,10261,24.724
toucher,0.585,3529.730,3.808,10259,24.695
toucher,0.597,3534.872,3.835,10292,24.666
toucher,0.578,3539.955,3.802,10272,24.628
toucher,0.608,3545.166,3.857,10255,24.605
toucher,0.584,3550.312,3.847,10246,24.567
toucher,0.646,3555.463,3.777,10249,24.519
toucher,0.627,3560.534,3.758,10260,24.487
toucher,0.615,3565.703,3.825,10271,24.466
toucher,0.612,3570.818,3.788,10251,24.448
toucher,0.611,3575.963,3.810,10283,24.429
toucher,0.592,3580.993,3.739,10271,24.428
toucher,0.592,3586.096,3.833,10267,24.432
toucher,0.583,3591.113,3.755,10247,24.424
toucher,0.593,3596.089,3.737,10269,24.424
toucher,0.655,3601.222,3.789,10281,24.415
toucher,0.597,3606.328,3.807,10265,24.405
toucher,0.585,3611.495,3.864,10296,24.370
toucher,0.601,3616.563,3.746,10303,24.369
toucher,0.581,3621.740,3.862,10281,24.361
toucher,0.601,3626.808,3.769,10266,24.345
toucher,0.688,3631.967,3.820,10359,24.310
toucher,0.587,3637.020,3.763,10247,24.313
toucher,0.592,3642.126,3.842,10318,24.311
toucher,0.587,3647.150,3.763,10275,24.319
toucher,0.581,3652.143,3.782,10249,24.313
toucher,0.616,3657.181,3.741,10298,24.324
toucher,0.581,3662.326,3.827,10285,24.311
toucher,0.611,3667.396,3.768,10244,24.300
toucher,0.576,3672.506,3.807,10285,24.285
toucher,0.593,3677.563,3.784,10269,24.270
toucher,0.597,3682.664,3.779,10258,24.265
toucher,0.586,3687.870,3.888,10348,24.262
toucher,0.659,3693.493,4.169,10260,24.240
toucher,0.602,3698.804,3.961,10304,24.219
toucher,0.603,3703.923,3.808,10280,24.198
toucher,0.596,3709.049,3.811,10285,24.161
toucher,0.602,3714.640,3.875,10299,24.149
toucher,0.612,3720.141,3.766,10262,24.155
toucher,0.605,3725.113,3.728,10277,24.151
toucher,0.614,3730.267,3.838,10276,24.127
toucher,0.607,3735.484,3.878,10303,24.090
toucher,0.584,3740.552,3.800,10302,24.092
toucher,0.618,3745.646,3.768,10293,24.063
toucher,0.616,3750.763,3.793,10247,24.057
toucher,0.581,3755.808,3.747,10260,24.047
toucher,0.589,3760.974,3.843,10248,24.034
toucher,0.587,3766.124,3.869,10286,24.021
toucher,0.583,3771.188,3.759,10242,23.989
toucher,0.624,3776.330,3.810,10303,23.982
toucher,0.613,3781.359,3.731,10272,23.975
toucher,0.593,3786.487,3.820,10286,23.959
toucher,0.614,3791.631,3.832,10269,23.945
toucher,0.587,3796.757,3.821,10313,23.918
toucher,0.593,3801.861,3.797,10300,23.921
toucher,0.577,3806.912,3.764,10276,23.896
toucher,0.582,3811.930,3.770,10299,23.893
toucher,0.633,3817.010,3.755,10251,23.885
toucher,0.588,3822.177,3.852,10274,23.881
toucher,0.613,3827.282,3.773,10290,23.872
toucher,0.612,3832.429,3.806,10329,23.862
toucher,0.613,3837.641,3.872,10278,23.840
toucher,0.591,3842.690,3.741,10270,23.826
toucher,0.644,3847.811,3.775,10248,23.797
toucher,0.577,3852.901,3.835,10241,23.784
toucher,0.617,3858.035,3.795,10277,23.781
toucher,0.580,3863.222,3.903,10289,23.712
toucher,0.581,3868.269,3.768,10245,23.694
toucher,0.610,3873.321,3.766,10259,23.667
toucher,0.575,3878.431,3.841,10344,23.641
toucher,0.582,3883.544,3.852,10305,23.615
toucher,0.583,3888.712,3.860,10255,23.590
toucher,0.599,3893.840,3.816,10248,23.569
toucher,0.622,3898.976,3.825,10260,23.550
toucher,0.598,3904.039,3.774,10275,23.530
toucher,0.607,3909.219,3.888,10276,23.512
toucher,0.612,3914.345,3.787,10297,23.503
toucher,0.570,3919.353,3.756,10247,23.486
toucher,0.593,3924.437,3.752,10291,23.468
toucher,0.606,3929.575,3.818,10277,23.468
toucher,0.600,3934.668,3.767,10244,23.456
toucher,0.641,3939.941,3.866,10257,23.445
toucher,0.580,3945.047,3.797,10276,23.441
toucher,0.646,3950.284,3.856,10266,23.397
toucher,0.573,3955.356,3.790,10242,23.369
toucher,0.585,3960.427,3.782,10304,23.356
toucher,0.625,3965.542,3.792,10245,23.347
toucher,0.596,3970.632,3.793,10242,23.326
toucher,0.594,3975.693,3.788,10269,23.317
toucher,0.597,3980.893,3.859,10251,23.307
toucher,0.643,3986.105,3.842,10251,23.304
toucher,0.623,3991.223,3.814,10255,23.288
toucher,0.606,3996.359,3.813,10260,23.271
toucher,0.602,4001.412,3.775,10320,23.255
toucher,0.580,4006.560,3.838,10241,23.232
toucher,0.605,4012.170,3.900,10253,23.186
toucher,0.578,4017.265,3.827,10301,23.167
toucher,0.583,4022.445,3.881,10275,23.127
toucher,0.573,4027.430,3.760,10290,23.117
toucher,0.633,4032.559,3.764,10281,23.095
toucher,0.581,4037.606,3.733,10257,23.093
toucher,0.613,4042.978,3.970,10275,23.082
toucher,0.584,4048.026,3.777,10392,23.050
toucher,0.586,4053.151,3.831,10244,23.023
toucher,0.585,4058.246,3.797,10274,22.998
toucher,0.591,4063.354,3.835,10286,22.969
toucher,0.584,4068.417,3.770,10297,22.936
toucher,0.600,4073.712,3.946,10254,22.904
toucher,0.640,4078.821,3.758,10270,22.881
toucher,0.576,4083.778,3.767,10304,22.878
toucher,0.611,4088.875,3.797,10260,22.890
toucher,0.583,4093.960,3.801,10260,22.870
toucher,0.583,4098.994,3.763,10258,22.838
toucher,0.612,4104.116,3.835,10333,22.823
toucher,0.604,4109.259,3.801,10268,22.817
toucher,0.598,4114.290,3.736,10260,22.821
toucher,0.585,4119.301,3.723,10241,22.828
toucher,0.615,4124.454,3.794,10305,22.816
toucher,0.585,4129.617,3.866,10289,22.792
toucher,0.596,4134.802,3.881,10260,22.754
toucher,0.586,4139.878,3.778,10312,22.742
toucher,0.615,4145.077,3.897,10277,22.708
toucher,0.573,4150.200,3.829,10292,22.682
toucher,0.610,4155.164,3.730,10264,22.683
toucher,0.587,4160.221,3.801,10273,22.683
toucher,0.579,4165.328,3.841,10269,22.664
toucher,0.580,4170.414,3.824,10261,22.653
toucher,0.607,4175.460,3.734,10245,22.654
toucher,0.613,4180.581,3.801,10304,22.651
toucher,0.628,4185.735,3.804,10243,22.650
toucher,0.588,4190.777,3.775,10275,22.647
toucher,0.578,4195.911,3.818,10278,22.644
toucher,0.610,4201.102,3.851,10299,22.633
toucher,0.577,4206.226,3.863,10261,22.610
toucher,0.582,4211.305,3.796,10289,22.584
toucher,0.583,4216.341,3.811,10272,22.574
toucher,0.579,4221.477,3.827,10242,22.553
toucher,0.597,4226.621,3.846,10350,22.552
toucher,0.585,4231.796,3.846,10286,22.553
toucher,0.577,4236.857,3.768,10248,22.546
toucher,0.573,4241.909,3.810,10263,22.529
toucher,0.576,4247.112,3.902,10309,22.502
toucher,0.601,4252.249,3.832,10291,22.465
toucher,0.593,4257.419,3.836,10301,22.426
toucher,0.573,4262.550,3.830,10245,22.404
toucher,0.591,4267.712,3.857,10276,22.394
toucher,0.592,4272.809,3.772,10251,22.373
toucher,0.593,4277.829,3.756,10305,22.377
toucher,0.612,4282.925,3.794,10272,22.385
toucher,0.587,4288.142,3.927,10278,22.382
toucher,0.586,4293.221,3.777,10293,22.371
toucher,0.614,4298.407,3.840,10304,22.370
toucher,0.592,4303.436,3.765,10270,22.372
toucher,0.616,4308.884,3.771,10262,22.376
toucher,0.603,4313.848,3.794,10295,22.383
toucher,0.592,4319.147,3.818,10354,22.367
toucher,0.584,4324.156,3.771,10282,22.368
toucher,0.574,4329.224,3.799,10268,22.355
toucher,0.615,4334.409,3.852,10267,22.339
toucher,0.594,4339.476,3.786,10270,22.332
toucher,0.571,4344.513,3.766,10276,22.327
toucher,0.605,4349.556,3.798,10314,22.322
toucher,0.593,4354.633,3.774,10247,22.320
toucher,0.584,4359.731,3.810,10245,22.310
toucher,0.573,4364.763,3.755,10255,22.299
toucher,0.596,4369.933,3.851,10278,22.289
toucher,0.579,4374.963,3.767,10290,22.277
toucher,0.582,4380.112,3.845,10243,22.265
toucher,0.605,4385.249,3.826,10294,22.256
toucher,0.600,4390.302,3.771,10301,22.248
toucher,0.578,4395.406,3.839,10299,22.239
toucher,0.594,4400.463,3.759,10255,22.242
toucher,0.611,4405.537,3.750,10277,22.246
toucher,0.590,4410.664,3.866,10311,22.250
toucher,0.578,4415.754,3.791,10321,22.247
toucher,0.624,4420.888,3.821,10281,22.242
toucher,0.611,4426.020,3.807,10352,22.231
toucher,0.577,4431.172,3.860,10280,22.209
toucher,0.578,4436.279,3.817,10304,22.193
toucher,0.582,4441.385,3.791,10280,22.169
toucher,0.577,4446.544,3.848,10259,22.137
toucher,0.574,4451.678,3.859,10246,22.112
toucher,0.585,4456.747,3.806,10250,22.107
toucher,0.581,4461.819,3.798,10267,22.072
toucher,0.591,4467.005,3.847,10302,22.044
toucher,0.590,4472.230,3.892,10290,21.993
toucher,0.581,4477.303,3.790,10303,21.968
toucher,0.590,4482.704,4.063,10253,21.945
toucher,0.678,4488.056,3.958,10265,21.933
toucher,0.606,4493.528,4.151,10258,21.939
toucher,0.575,4498.669,3.848,10248,21.930
toucher,0.646,4503.877,3.845,10284,21.924
toucher,0.577,4508.941,3.787,10294,21.910
toucher,0.593,4514.087,3.852,10265,21.899
toucher,0.580,4519.141,3.774,10282,21.898
toucher,0.584,4524.280,3.821,10322,21.876
toucher,0.598,4529.331,3.773,10300,21.864
toucher,0.580,4534.497,3.863,10272,21.846
toucher,0.577,4539.721,3.928,10263,21.829
toucher,0.582,4544.785,3.753,10297,21.823
toucher,0.575,4549.888,3.847,10300,21.816
toucher,0.618,4555.014,3.818,10241,21.800
toucher,0.595,4560.109,3.801,10291,21.792
toucher,0.587,4565.256,3.868,10350,21.778
toucher,0.588,4570.371,3.822,10269,21.762
toucher,0.577,4575.475,3.812,10305,21.757
toucher,0.602,4580.531,3.804,10290,21.754
toucher,0.686,4585.718,3.811,10324,21.749
toucher,0.665,4591.503,4.352,10333,21.739
toucher,0.572,4596.628,3.832,10275,21.725
toucher,0.594,4601.756,3.829,10274,21.720
toucher,0.597,4606.877,3.817,10244,21.716
toucher,0.638,4612.420,3.839,10292,21.693
toucher,0.586,4617.553,3.848,10287,21.683
toucher,0.624,4622.737,3.829,10270,21.679
toucher,0.576,4627.837,3.833,10277,21.671
toucher,0.588,4632.942,3.809,10287,21.672
toucher,0.615,4638.024,3.786,10243,21.663
toucher,0.597,4643.034,3.781,10330,21.659
toucher,0.584,4648.139,3.818,10304,21.651
toucher,0.575,4653.300,3.853,10259,21.628
toucher,0.582,4658.479,3.856,10271,21.620
toucher,0.605,4663.519,3.769,10273,21.620
toucher,0.594,4668.652,3.839,10264,21.605
toucher,0.584,4673.710,3.784,10255,21.592
toucher,0.586,4678.939,3.889,10286,21.577
toucher,0.606,4684.013,3.782,10296,21.578
toucher,0.581,4689.141,3.836,10280,21.571
toucher,0.592,4694.308,3.848,10271,21.566
toucher,0.628,4699.408,3.753,10292,21.553
toucher,0.594,4704.498,3.804,10280,21.538
toucher,0.574,4709.676,3.866,10246,21.529
toucher,0.571,4714.727,3.804,10250,21.517
toucher,0.592,4719.877,3.853,10255,21.492
toucher,0.624,4724.929,3.799,10298,21.477
toucher,0.610,4730.014,3.815,10302,21.475
toucher,0.602,4735.159,3.828,10264,21.455
toucher,0.593,4740.305,3.846,10254,21.435
toucher,0.608,4745.348,3.758,10281,21.427
toucher,0.597,4750.509,3.848,10292,21.421
toucher,0.602,4755.599,3.809,10252,21.428
toucher,0.571,4760.697,3.820,10251,21.385
toucher,0.601,4765.899,3.875,10241,21.352
toucher,0.576,4771.002,3.796,10323,21.341
toucher,0.607,4776.167,3.841,10305,21.330
toucher,0.599,4781.374,3.889,10242,21.306
toucher,0.623,4786.465,3.788,10290,21.294
toucher,0.576,4791.610,3.848,10242,21.286
toucher,0.573,4796.630,3.796,10260,21.277
toucher,0.578,4801.772,3.846,10271,21.267
toucher,0.573,4806.857,3.826,10303,21.250
toucher,0.594,4811.978,3.833,10288,21.235
toucher,0.601,4817.052,3.788,10294,21.227
toucher,0.624,4822.218,3.843,10244,21.215
toucher,0.588,4827.352,3.809,10252,21.206
toucher,0.579,4832.386,3.804,10265,21.202
toucher,0.580,4837.456,3.779,10284,21.186
toucher,0.574,4842.543,3.789,10253,21.162
toucher,0.623,4847.777,3.886,10279,21.147
toucher,0.588,4852.927,3.859,10282,21.134
toucher,0.609,4858.039,3.812,10302,21.115
toucher,0.607,4863.155,3.818,10290,21.108
toucher,0.609,4868.270,3.794,10266,21.109
toucher,0.581,4873.368,3.794,10283,21.106
toucher,0.596,4878.508,3.839,10272,21.108
toucher,0.574,4883.627,3.817,10267,21.096
toucher,0.589,4888.821,3.904,10361,21.091
toucher,0.580,4893.944,3.817,10269,21.090
toucher,0.613,4899.054,3.813,10281,21.083
toucher,0.589,4904.141,3.807,10269,21.078
toucher,0.577,4909.583,3.828,10245,21.074
toucher,0.619,4914.726,3.804,10259,21.056
toucher,0.601,4919.877,3.822,10303,21.036
toucher,0.586,4924.927,3.778,10246,21.023
toucher,0.592,4930.085,3.851,10267,21.001
toucher,0.587,4935.217,3.857,10261,20.988
toucher,0.586,4940.270,3.751,10252,20.993
toucher,0.575,4945.431,3.869,10250,20.976
toucher,0.574,4950.585,3.880,10284,20.952
toucher,0.578,4955.683,3.821,10270,20.943
toucher,0.581,4960.755,3.822,10284,20.925
toucher,0.583,4965.804,3.765,10242,20.916
toucher,0.580,4970.963,3.847,10250,20.902
toucher,0.586,4976.071,3.809,10241,20.887
toucher,0.618,4981.225,3.824,10271,20.862
toucher,0.590,4986.348,3.859,10257,20.848
toucher,0.592,4991.463,3.815,10301,20.841
toucher,0.619,4996.536,3.775,10320,20.834
toucher,0.583,5001.645,3.841,10297,20.837
toucher,0.571,5006.718,3.780,10304,20.844
toucher,0.574,5011.840,3.804,10256,20.830
toucher,0.574,5016.941,3.813,10276,20.808
toucher,0.578,5022.036,3.823,10273,20.791
toucher,0.596,5027.214,3.864,10313,20.773
toucher,0.620,5032.369,3.829,10303,20.764
toucher,0.596,5037.557,3.867,10284,20.734
toucher,0.610,5042.789,3.875,10309,20.700
toucher,0.582,5047.936,3.810,10275,20.677
toucher,0.574,5053.069,3.846,10297,20.653
toucher,0.609,5058.305,3.888,10247,20.629
toucher,0.610,5063.472,3.820,10271,20.612
toucher,0.574,5068.643,3.847,10292,20.601
toucher,0.601,5073.740,3.830,10277,20.575
toucher,0.603,5078.935,3.890,10319,20.555
toucher,0.584,5084.001,3.792,10288,20.550
toucher,0.616,5089.148,3.815,10254,20.523
toucher,0.593,5094.425,3.914,10255,20.517
toucher,0.578,5099.569,3.837,10270,20.504
toucher,0.574,5104.734,3.839,10289,20.490
toucher,0.576,5109.876,3.868,10279,20.475
toucher,0.640,5115.048,3.814,10273,20.455
toucher,0.597,5120.132,3.787,10272,20.431
toucher,0.575,5125.330,3.879,10255,20.419
toucher,0.639,5130.523,3.849,10275,20.418
toucher,0.586,5135.540,3.754,10287,20.415
toucher,0.577,5140.678,3.839,10288,20.414
toucher,0.615,5145.770,3.825,10290,20.409
toucher,0.576,5150.946,3.865,10293,20.393
toucher,0.613,5156.070,3.812,10292,20.392
toucher,0.630,5161.248,3.843,10281,20.395
toucher,0.584,5166.296,3.766,10251,20.397
toucher,0.582,5171.315,3.736,10253,20.403
toucher,0.601,5176.415,3.790,10283,20.402
toucher,0.590,5181.556,3.862,10370,20.394
toucher,0.583,5186.776,3.909,10265,20.389
toucher,0.572,5191.873,3.870,10290,20.393
toucher,0.613,5196.983,3.785,10256,20.378
toucher,0.596,5202.276,3.930,10304,20.355
toucher,0.577,5207.726,3.871,10263,20.314
toucher,0.610,5212.876,3.799,10249,20.302
toucher,0.591,5218.043,3.869,10304,20.287
toucher,0.599,5223.148,3.810,10304,20.283
toucher,0.576,5228.199,3.796,10244,20.276
toucher,0.585,5233.300,3.781,10256,20.280
toucher,0.610,5238.429,3.824,10259,20.278
toucher,0.585,5243.496,3.774,10262,20.272
toucher,0.634,5248.733,3.870,10300,20.261
toucher,0.580,5253.758,3.782,10279,20.255
toucher,0.610,5258.921,3.831,10297,20.248
toucher,0.610,5264.130,3.886,10296,20.235
toucher,0.588,5269.207,3.810,10309,20.226
toucher,0.588,5274.330,3.763,10253,20.220
toucher,0.605,5279.392,3.770,10287,20.221
toucher,0.578,5284.279,3.796,10270,20.221
toucher,0.581,5289.242,3.762,10270,20.224
toucher,0.574,5294.323,3.808,10282,20.221
toucher,0.585,5299.461,3.811,10248,20.212
toucher,0.584,5304.451,3.782,10290,20.211
toucher,0.587,5309.308,3.755,10270,20.211
toucher,0.599,5314.307,3.782,10241,20.220
toucher,0.579,5319.455,3.842,10257,20.210
toucher,0.598,5324.421,3.744,10263,20.211
toucher,0.590,5330.397,4.488,10273,20.204
toucher,0.581,5335.431,3.769,10247,20.195
toucher,0.589,5340.592,3.874,10250,20.188
toucher,0.585,5345.750,3.881,10267,20.183
toucher,0.584,5350.900,3.830,10287,20.175
toucher,0.579,5356.069,3.859,10246,20.161
toucher,0.598,5361.128,3.814,10304,20.144
toucher,0.622,5366.366,3.881,10292,20.119
toucher,0.582,5371.520,3.859,10257,20.097
toucher,0.590,5376.652,3.814,10278,20.081
toucher,0.611,5381.808,3.821,10273,20.080
toucher,0.577,5386.901,3.816,10284,20.062
