Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
dodjiesLearn,0.879,39499.978,6.368,10300,-0.020
dodjiesLearn,0.859,39507.953,6.498,10368,-0.020
dodjiesLearn,0.862,39516.071,6.600,10312,-0.020
dodjiesLearn,0.894,39523.976,6.407,10302,-0.020
dodjiesLearn,0.864,39532.004,6.517,10274,-0.020
dodjiesLearn,0.861,39539.925,6.419,10266,-0.020
dodjiesLearn,0.897,39547.998,6.555,10348,-0.020
dodjiesLearn,0.881,39555.907,6.410,10360,-0.020
dodjiesLearn,0.850,39564.182,6.410,10286,-0.020
dodjiesLearn,0.849,39572.159,6.508,10304,-0.020
dodjiesLearn,0.874,39580.202,6.539,10252,-0.020
dodjiesLearn,0.872,39588.184,6.460,10266,-0.020
dodjiesLearn,0.874,39596.164,6.483,10314,-0.020
dodjiesLearn,0.879,39604.075,6.422,10368,-0.020
dodjiesLearn,0.862,39612.007,6.473,10362,-0.020
dodjiesLearn,0.854,39619.736,6.238,10244,-0.020
dodjiesLearn,0.862,39627.646,6.412,10340,-0.020
dodjiesLearn,0.858,39635.602,6.498,10344,-0.020
dodjiesLearn,0.906,39643.858,6.709,10252,-0.020
dodjiesLearn,0.863,39651.708,6.361,10270,-0.020
dodjiesLearn,0.894,39659.696,6.493,10342,-0.020
dodjiesLearn,0.887,39667.636,6.412,10342,-0.020
dodjiesLearn,0.864,39675.588,6.480,10492,-0.020
dodjiesLearn,0.869,39683.332,6.271,10306,-0.020
dodjiesLearn,0.854,39691.103,6.322,10278,-0.020
dodjiesLearn,0.858,39699.245,6.627,10250,-0.020
dodjiesLearn,0.880,39707.146,6.456,10322,-0.020
dodjiesLearn,0.864,39715.140,6.544,10336,-0.020
dodjiesLearn,0.881,39722.995,6.343,10248,-0.020
dodjiesLearn,0.871,39731.042,6.598,10270,-0.020
dodjiesLearn,0.857,39738.900,6.373,10400,-0.020
dodjiesLearn,0.849,39746.957,6.591,10242,-0.020
dodjiesLearn,0.879,39754.801,6.346,10344,-0.020
dodjiesLearn,0.895,39762.964,6.627,10298,-0.020
dodjiesLearn,0.898,39770.808,6.344,10272,-0.020
dodjiesLearn,0.857,39778.820,6.521,10306,-0.020
dodjiesLearn,0.913,39786.892,6.560,10272,-0.020
dodjiesLearn,0.866,39794.897,6.528,10332,-0.020
dodjiesLearn,0.882,39802.777,6.401,10482,-0.020
dodjiesLearn,0.879,39810.776,6.467,10338,-0.020
dodjiesLearn,0.875,39818.740,6.485,10302,-0.020
dodjiesLearn,0.848,39826.581,6.360,10280,-0.020
dodjiesLearn,0.955,39834.649,6.483,10332,-0.020
dodjiesLearn,0.854,39842.421,6.322,10270,-0.020
dodjiesLearn,0.845,39850.481,6.553,10344,-0.020
dodjiesLearn,0.853,39858.384,6.406,10276,-0.020
dodjiesLearn,0.882,39866.356,6.497,10262,-0.020
dodjiesLearn,0.852,39873.993,6.177,10308,-0.020
dodjiesLearn,0.849,39881.883,6.426,10280,-0.020
dodjiesLearn,0.872,39889.692,6.337,10312,-0.020
dodjiesLearn,0.852,39897.728,6.546,10354,-0.020
dodjiesLearn,0.870,39905.579,6.383,10432,-0.020
dodjiesLearn,0.844,39913.534,6.478,10268,-0.020
dodjiesLearn,0.900,39921.700,6.616,10346,-0.020
dodjiesLearn,0.880,39929.564,6.385,10334,-0.020
dodjiesLearn,0.886,39937.382,6.293,10254,-0.020
dodjiesLearn,0.863,39945.440,6.541,10334,-0.020
dodjiesLearn,0.846,39953.398,6.496,10352,-0.020
dodjiesLearn,0.856,39961.369,6.489,10274,-0.020
dodjiesLearn,0.862,39969.382,6.526,10252,-0.020
dodjiesLearn,0.868,39976.964,6.144,10282,-0.020
dodjiesLearn,0.846,39985.090,6.599,10302,-0.020
dodjiesLearn,0.853,39992.880,6.335,10314,-0.020
dodjiesLearn,0.888,40001.099,6.678,10288,-0.020
dodjiesLearn,0.888,40009.109,6.502,10252,-0.020
dodjiesLearn,0.889,40017.194,6.592,10342,-0.020
dodjiesLearn,0.867,40024.945,6.303,10292,-0.020
dodjiesLearn,0.867,40032.965,6.504,10334,-0.020
dodjiesLearn,0.854,40040.946,6.515,10272,-0.020
dodjiesLearn,0.863,40048.641,6.218,10310,-0.020
dodjiesLearn,0.960,40056.735,6.485,10336,-0.020
dodjiesLearn,0.895,40064.910,6.645,10298,-0.020
dodjiesLearn,0.885,40072.825,6.401,10322,-0.020
dodjiesLearn,0.853,40080.993,6.664,10320,-0.020
dodjiesLearn,0.910,40088.778,6.282,10292,-0.020
dodjiesLearn,0.858,40096.825,6.525,10336,-0.020
dodjiesLearn,0.871,40104.585,6.264,10326,-0.020
dodjiesLearn,0.888,40112.577,6.500,10274,-0.020
dodjiesLearn,0.863,40120.535,6.473,10338,-0.020
dodjiesLearn,0.857,40128.465,6.458,10288,-0.020
dodjiesLearn,0.861,40136.484,6.525,10284,-0.020
dodjiesLearn,0.890,40144.399,6.408,10306,-0.020
dodjiesLearn,0.885,40152.275,6.383,10294,-0.020
dodjiesLearn,0.853,40160.237,6.480,10336,-0.020
dodjiesLearn,0.861,40168.119,6.416,10254,-0.020
dodjiesLearn,0.858,40176.145,6.563,10308,-0.020
dodjiesLearn,0.855,40184.505,6.453,10292,-0.020
dodjiesLearn,0.893,40192.459,6.436,10302,-0.020
dodjiesLearn,0.875,40200.315,6.381,10348,-0.020
dodjiesLearn,0.872,40208.233,6.392,10286,-0.020
dodjiesLearn,0.873,40216.191,6.451,10300,-0.020
dodjiesLearn,0.864,40224.086,6.420,10330,-0.020
dodjiesLearn,0.855,40231.822,6.303,10320,-0.020
dodjiesLearn,0.850,40239.770,6.467,10296,-0.020
dodjiesLearn,0.874,40247.582,6.416,10352,-0.020
dodjiesLearn,0.858,40255.468,6.401,10260,-0.020
dodjiesLearn,0.886,40263.582,6.609,10344,-0.020
dodjiesLearn,0.859,40271.490,6.410,10486,-0.020
dodjiesLearn,0.864,40279.741,6.735,10458,-0.020
dodjiesLearn,0.863,40287.638,6.432,10328,-0.020
dodjiesLearn,0.865,40295.361,6.296,10322,-0.020
dodjiesLearn,0.856,40303.327,6.516,10366,-0.020
dodjiesLearn,0.887,40311.396,6.565,10350,-0.020
dodjiesLearn,0.862,40319.234,6.345,10300,-0.020
dodjiesLearn,0.961,40327.216,6.395,10278,-0.020
dodjiesLearn,0.866,40335.159,6.466,10364,-0.020
dodjiesLearn,0.851,40343.041,6.385,10294,-0.020
dodjiesLearn,0.870,40351.014,6.462,10268,-0.020
dodjiesLearn,0.916,40359.032,6.503,10284,-0.020
dodjiesLearn,0.859,40366.938,6.417,10356,-0.020
dodjiesLearn,0.851,40374.829,6.399,10288,-0.020
dodjiesLearn,0.849,40382.706,6.427,10324,-0.020
dodjiesLearn,0.893,40390.757,6.538,10350,-0.020
dodjiesLearn,0.872,40398.564,6.333,10326,-0.020
dodjiesLearn,0.857,40406.460,6.444,10318,-0.020
dodjiesLearn,0.879,40414.514,6.542,10274,-0.020
dodjiesLearn,0.861,40422.544,6.537,10260,-0.020
dodjiesLearn,0.903,40430.567,6.476,10298,-0.019
dodjiesLearn,0.872,40438.583,6.504,10250,-0.019
dodjiesLearn,0.909,40446.592,6.484,10294,-0.019
dodjiesLearn,0.862,40454.493,6.420,10448,-0.019
dodjiesLearn,0.861,40462.445,6.451,10354,-0.019
dodjiesLearn,0.871,40470.422,6.478,10334,-0.019
dodjiesLearn,0.875,40478.304,6.416,10328,-0.019
dodjiesLearn,0.860,40486.004,6.204,10260,-0.019
dodjiesLearn,0.856,40493.978,6.517,10280,-0.019
dodjiesLearn,0.848,40501.717,6.296,10324,-0.019
dodjiesLearn,0.868,40509.744,6.549,10276,-0.019
dodjiesLearn,0.848,40517.659,6.458,10326,-0.019
dodjiesLearn,0.852,40525.484,6.355,10248,-0.019
dodjiesLearn,0.853,40533.169,6.240,10298,-0.019
dodjiesLearn,0.858,40541.222,6.593,10268,-0.019
dodjiesLearn,0.882,40549.139,6.390,10340,-0.019
dodjiesLearn,0.881,40556.883,6.274,10276,-0.019
dodjiesLearn,0.865,40564.833,6.453,10332,-0.019
dodjiesLearn,0.858,40572.833,6.506,10306,-0.019
dodjiesLearn,0.852,40580.627,6.350,10314,-0.019
dodjiesLearn,0.871,40588.357,6.253,10284,-0.019
dodjiesLearn,0.873,40596.494,6.624,10344,-0.019
dodjiesLearn,0.857,40604.448,6.479,10256,-0.019
dodjiesLearn,0.865,40612.657,6.681,10334,-0.019
dodjiesLearn,0.873,40620.523,6.374,10342,-0.019
dodjiesLearn,0.878,40628.455,6.444,10334,-0.019
dodjiesLearn,0.890,40636.559,6.562,10334,-0.019
dodjiesLearn,0.872,40644.640,6.588,10352,-0.019
dodjiesLearn,0.852,40652.682,6.547,10258,-0.019
dodjiesLearn,0.853,40660.477,6.328,10276,-0.019
dodjiesLearn,0.859,40668.333,6.389,10260,-0.019
dodjiesLearn,0.883,40676.190,6.342,10250,-0.019
dodjiesLearn,0.846,40684.369,6.687,10318,-0.019
dodjiesLearn,0.895,40692.113,6.263,10252,-0.019
dodjiesLearn,0.909,40700.188,6.511,10266,-0.019
dodjiesLearn,0.860,40708.195,6.510,10302,-0.019
dodjiesLearn,0.865,40715.970,6.312,10326,-0.019
dodjiesLearn,0.905,40724.030,6.539,10412,-0.019
dodjiesLearn,0.856,40731.908,6.376,10276,-0.019
dodjiesLearn,0.877,40739.821,6.432,10332,-0.019
dodjiesLearn,0.859,40747.990,6.691,10328,-0.019
dodjiesLearn,0.880,40755.790,6.279,10362,-0.019
dodjiesLearn,0.875,40763.785,6.509,10326,-0.019
dodjiesLearn,0.853,40771.729,6.447,10346,-0.019
dodjiesLearn,0.846,40779.603,6.416,10250,-0.019
dodjiesLearn,0.858,40787.395,6.326,10342,-0.019
dodjiesLearn,0.866,40795.878,6.464,10266,-0.019
dodjiesLearn,0.877,40803.798,6.441,10280,-0.019
dodjiesLearn,0.893,40811.501,6.220,10336,-0.019
dodjiesLearn,0.875,40819.490,6.457,10306,-0.019
dodjiesLearn,0.890,40827.385,6.414,10364,-0.019
dodjiesLearn,0.868,40835.375,6.487,10250,-0.019
dodjiesLearn,0.925,40843.257,6.333,10326,-0.019
dodjiesLearn,0.852,40851.223,6.503,10302,-0.019
dodjiesLearn,0.893,40859.027,6.302,10284,-0.019
dodjiesLearn,0.934,40866.964,6.364,10264,-0.019
dodjiesLearn,0.853,40874.764,6.349,10350,-0.019
dodjiesLearn,0.848,40882.871,6.570,10362,-0.019
dodjiesLearn,0.855,40890.645,6.317,10270,-0.019
dodjiesLearn,0.934,40898.810,6.582,10340,-0.019
dodjiesLearn,0.856,40906.787,6.489,10288,-0.019
dodjiesLearn,0.874,40914.805,6.529,10382,-0.019
dodjiesLearn,0.862,40922.588,6.312,10248,-0.019
dodjiesLearn,0.855,40930.695,6.595,10358,-0.019
dodjiesLearn,0.915,40938.906,6.656,10276,-0.019
dodjiesLearn,0.877,40946.818,6.426,10340,-0.019
dodjiesLearn,0.900,40954.731,6.397,10356,-0.019
dodjiesLearn,0.870,40962.585,6.394,10248,-0.019
dodjiesLearn,0.884,40970.646,6.510,10284,-0.019
dodjiesLearn,0.861,40978.365,6.251,10362,-0.019
dodjiesLearn,0.852,40986.275,6.461,10260,-0.019
dodjiesLearn,0.853,40994.183,6.446,10250,-0.019
dodjiesLearn,0.853,41002.105,6.416,10370,-0.019
dodjiesLearn,0.856,41010.039,6.486,10306,-0.019
dodjiesLearn,0.909,41018.143,6.564,10294,-0.019
dodjiesLearn,0.885,41025.925,6.293,10274,-0.019
dodjiesLearn,0.883,41034.001,6.603,10350,-0.019
dodjiesLearn,0.887,41041.946,6.427,10344,-0.019
dodjiesLearn,0.865,41049.977,6.548,10336,-0.019
dodjiesLearn,0.854,41057.853,6.408,10288,-0.019
dodjiesLearn,0.858,41065.761,6.416,10326,-0.019
dodjiesLearn,0.885,41073.698,6.448,10258,-0.019
dodjiesLearn,0.854,41081.548,6.377,10296,-0.019
dodjiesLearn,0.877,41089.493,6.443,10360,-0.019
dodjiesLearn,0.899,41097.231,6.256,10290,-0.019
dodjiesLearn,0.854,41105.434,6.637,10338,-0.019
dodjiesLearn,0.852,41113.432,6.511,10254,-0.019
dodjiesLearn,0.888,41121.154,6.241,10264,-0.019
dodjiesLearn,0.859,41128.988,6.346,10340,-0.019
dodjiesLearn,0.905,41137.115,6.564,10248,-0.019
dodjiesLearn,0.858,41144.785,6.222,10250,-0.019
dodjiesLearn,0.862,41152.605,6.332,10286,-0.019
dodjiesLearn,0.855,41160.392,6.341,10320,-0.019
dodjiesLearn,0.870,41168.342,6.426,10244,-0.019
dodjiesLearn,0.870,41176.275,6.429,10270,-0.019
dodjiesLearn,0.859,41184.142,6.398,10266,-0.019
dodjiesLearn,0.881,41191.849,6.206,10264,-0.019
dodjiesLearn,0.909,41199.866,6.462,10338,-0.019
dodjiesLearn,0.880,41207.661,6.332,10258,-0.019
dodjiesLearn,0.860,41215.890,6.702,10272,-0.019
dodjiesLearn,0.852,41223.695,6.345,10328,-0.019
dodjiesLearn,0.890,41231.572,6.385,10442,-0.019
dodjiesLearn,0.857,41239.513,6.471,10320,-0.019
dodjiesLearn,0.887,41247.424,6.389,10320,-0.019
dodjiesLearn,0.869,41255.320,6.439,10296,-0.019
dodjiesLearn,0.873,41263.228,6.418,10340,-0.019
dodjiesLearn,0.912,41271.096,6.357,10388,-0.019
dodjiesLearn,0.861,41279.144,6.501,10296,-0.019
dodjiesLearn,0.935,41287.048,6.361,10290,-0.019
dodjiesLearn,0.921,41295.291,6.688,10262,-0.019
dodjiesLearn,0.855,41303.206,6.442,10314,-0.019
dodjiesLearn,0.891,41311.167,6.442,10364,-0.019
dodjiesLearn,0.862,41319.030,6.405,10250,-0.019
dodjiesLearn,0.879,41326.978,6.421,10324,-0.019
dodjiesLearn,0.848,41334.975,6.491,10360,-0.019
dodjiesLearn,0.884,41342.817,6.357,10292,-0.019
dodjiesLearn,0.848,41350.650,6.355,10314,-0.019
dodjiesLearn,0.853,41358.745,6.604,10390,-0.019
dodjiesLearn,0.851,41366.679,6.476,10318,-0.019
dodjiesLearn,0.888,41374.540,6.367,10324,-0.019
dodjiesLearn,0.864,41382.608,6.557,10258,-0.019
dodjiesLearn,0.872,41390.372,6.281,10352,-0.019
dodjiesLearn,0.873,41398.340,6.454,10320,-0.019
dodjiesLearn,0.865,41406.185,6.378,10262,-0.019
dodjiesLearn,0.864,41414.451,6.416,10380,-0.019
dodjiesLearn,0.871,41422.508,6.540,10356,-0.019
dodjiesLearn,0.883,41430.336,6.350,10304,-0.019
dodjiesLearn,0.885,41438.327,6.497,10308,-0.019
dodjiesLearn,0.892,41446.566,6.668,10278,-0.019
dodjiesLearn,0.853,41454.266,6.263,10320,-0.019
dodjiesLearn,0.892,41462.517,6.713,10324,-0.019
dodjiesLearn,0.872,41470.411,6.397,10272,-0.019
dodjiesLearn,0.861,41478.414,6.525,10290,-0.019
dodjiesLearn,0.870,41486.306,6.409,10352,-0.019
dodjiesLearn,0.884,41494.408,6.573,10366,-0.019
dodjiesLearn,0.851,41502.239,6.389,10248,-0.019
dodjiesLearn,0.896,41510.203,6.423,10250,-0.019
dodjiesLearn,0.901,41518.392,6.631,10356,-0.019
dodjiesLearn,0.892,41526.267,6.406,10316,-0.019
dodjiesLearn,0.855,41534.112,6.361,10304,-0.019
dodjiesLearn,0.851,41542.030,6.459,10270,-0.019
dodjiesLearn,0.849,41549.936,6.469,10252,-0.019
dodjiesLearn,0.883,41557.932,6.503,10312,-0.019
dodjiesLearn,0.870,41565.688,6.293,10254,-0.019
dodjiesLearn,0.869,41573.708,6.512,10270,-0.018
dodjiesLearn,0.851,41581.702,6.505,10288,-0.018
dodjiesLearn,0.860,41589.647,6.481,10348,-0.018
dodjiesLearn,0.861,41597.781,6.611,10368,-0.018
dodjiesLearn,0.883,41605.606,6.318,10344,-0.018
dodjiesLearn,0.847,41613.511,6.445,10242,-0.018
dodjiesLearn,0.852,41621.422,6.384,10344,-0.018
dodjiesLearn,0.882,41629.533,6.569,10300,-0.018
dodjiesLearn,0.859,41637.337,6.349,10330,-0.018
dodjiesLearn,0.859,41645.251,6.403,10330,-0.018
dodjiesLearn,0.869,41653.099,6.379,10358,-0.018
dodjiesLearn,0.865,41660.978,6.370,10398,-0.018
dodjiesLearn,0.853,41669.065,6.584,10270,-0.018
dodjiesLearn,0.922,41677.035,6.438,10306,-0.018
dodjiesLearn,0.867,41684.901,6.388,10312,-0.018
dodjiesLearn,0.864,41692.789,6.410,10256,-0.018
dodjiesLearn,0.883,41700.578,6.282,10266,-0.018
dodjiesLearn,0.891,41708.744,6.619,10322,-0.018
dodjiesLearn,0.889,41716.788,6.506,10242,-0.018
dodjiesLearn,0.872,41724.599,6.336,10330,-0.018
dodjiesLearn,0.893,41732.646,6.518,10298,-0.018
dodjiesLearn,0.864,41740.610,6.491,10342,-0.018
dodjiesLearn,0.869,41748.528,6.440,10286,-0.018
dodjiesLearn,0.865,41756.570,6.540,10330,-0.018
dodjiesLearn,0.880,41764.485,6.402,10294,-0.018
dodjiesLearn,0.848,41772.500,6.564,10318,-0.018
dodjiesLearn,0.857,41780.352,6.366,10350,-0.018
dodjiesLearn,0.855,41788.226,6.411,10300,-0.018
dodjiesLearn,0.869,41796.042,6.298,10260,-0.018
dodjiesLearn,0.853,41803.942,6.450,10288,-0.018
dodjiesLearn,0.895,41811.737,6.296,10368,-0.018
dodjiesLearn,0.858,41819.549,6.396,10290,-0.018
dodjiesLearn,0.891,41827.744,6.651,10310,-0.018
dodjiesLearn,0.855,41835.773,6.565,10258,-0.018
dodjiesLearn,0.851,41843.633,6.397,10290,-0.018
dodjiesLearn,0.867,41851.465,6.355,10322,-0.018
dodjiesLearn,0.890,41859.397,6.489,10356,-0.018
dodjiesLearn,0.902,41867.429,6.505,10342,-0.018
dodjiesLearn,0.853,41875.376,6.431,10350,-0.018
dodjiesLearn,0.857,41883.291,6.442,10248,-0.018
dodjiesLearn,0.905,41891.161,6.346,10342,-0.018
dodjiesLearn,0.857,41898.857,6.248,10264,-0.018
dodjiesLearn,0.859,41906.761,6.398,10244,-0.018
dodjiesLearn,0.851,41914.903,6.609,10342,-0.018
dodjiesLearn,0.874,41922.861,6.474,10276,-0.018
dodjiesLearn,0.845,41930.773,6.439,10250,-0.018
dodjiesLearn,0.877,41938.689,6.393,10320,-0.018
dodjiesLearn,0.974,41946.793,6.514,10260,-0.018
dodjiesLearn,0.867,41955.182,6.807,10344,-0.018
dodjiesLearn,0.874,41963.279,6.600,10296,-0.018
dodjiesLearn,0.854,41971.287,6.542,10324,-0.018
dodjiesLearn,0.874,41979.187,6.411,10354,-0.018
dodjiesLearn,0.853,41987.215,6.548,10336,-0.018
dodjiesLearn,0.854,41995.057,6.380,10306,-0.018
dodjiesLearn,0.862,42002.872,6.303,10260,-0.018
dodjiesLearn,0.909,42011.300,6.865,10314,-0.018
dodjiesLearn,0.860,42019.221,6.473,10340,-0.018
dodjiesLearn,0.874,42027.561,6.487,10350,-0.018
dodjiesLearn,0.848,42035.567,6.540,10268,-0.018
dodjiesLearn,0.859,42043.390,6.347,10300,-0.018
dodjiesLearn,0.907,42051.253,6.339,10266,-0.018
dodjiesLearn,0.856,42059.169,6.454,10242,-0.018
dodjiesLearn,0.891,42067.019,6.335,10336,-0.018
dodjiesLearn,0.865,42075.222,6.703,10450,-0.018
dodjiesLearn,0.849,42083.095,6.417,10350,-0.018
dodjiesLearn,0.847,42090.820,6.294,10262,-0.018
dodjiesLearn,0.871,42098.783,6.458,10310,-0.018
dodjiesLearn,0.862,42106.771,6.505,10346,-0.018
dodjiesLearn,0.854,42114.787,6.474,10272,-0.018
dodjiesLearn,0.869,42122.913,6.616,10370,-0.018
dodjiesLearn,0.858,42130.546,6.186,10312,-0.018
dodjiesLearn,0.873,42138.547,6.530,10304,-0.018
dodjiesLearn,0.898,42146.671,6.572,10258,-0.018
dodjiesLearn,0.856,42154.590,6.452,10292,-0.018
dodjiesLearn,0.871,42162.397,6.320,10262,-0.018
dodjiesLearn,0.876,42170.522,6.620,10286,-0.018
dodjiesLearn,0.863,42178.597,6.418,10356,-0.018
dodjiesLearn,0.869,42186.503,6.388,10294,-0.018
dodjiesLearn,0.908,42194.445,6.422,10362,-0.018
dodjiesLearn,0.890,42202.359,6.359,10294,-0.018
dodjiesLearn,0.852,42210.329,6.468,10298,-0.018
dodjiesLearn,0.879,42218.209,6.398,10480,-0.018
dodjiesLearn,0.850,42226.400,6.565,10294,-0.018
dodjiesLearn,0.861,42234.237,6.350,10362,-0.018
dodjiesLearn,0.885,42242.267,6.527,10460,-0.018
dodjiesLearn,0.850,42250.200,6.472,10304,-0.018
dodjiesLearn,0.847,42257.988,6.316,10260,-0.018
dodjiesLearn,0.852,42265.931,6.491,10244,-0.018
dodjiesLearn,0.869,42273.908,6.482,10344,-0.018
dodjiesLearn,0.860,42282.078,6.651,10312,-0.018
dodjiesLearn,0.867,42289.765,6.257,10246,-0.018
dodjiesLearn,0.852,42297.722,6.459,10350,-0.018
dodjiesLearn,0.868,42305.687,6.467,10346,-0.018
dodjiesLearn,0.861,42313.719,6.548,10358,-0.018
dodjiesLearn,0.857,42321.699,6.486,10346,-0.018
dodjiesLearn,0.918,42329.667,6.442,10366,-0.018
dodjiesLearn,0.879,42337.581,6.446,10336,-0.018
dodjiesLearn,0.861,42345.704,6.656,10274,-0.018
dodjiesLearn,0.853,42353.399,6.263,10324,-0.018
dodjiesLearn,0.877,42361.519,6.619,10360,-0.018
dodjiesLearn,0.854,42369.697,6.548,10272,-0.018
dodjiesLearn,0.874,42377.715,6.545,10336,-0.018
dodjiesLearn,0.865,42385.581,6.377,10282,-0.018
dodjiesLearn,0.848,42393.496,6.442,10284,-0.018
dodjiesLearn,0.857,42401.575,6.590,10294,-0.018
dodjiesLearn,0.857,42409.743,6.676,10308,-0.018
dodjiesLearn,0.894,42417.600,6.215,10280,-0.018
dodjiesLearn,0.872,42425.462,6.383,10436,-0.018
dodjiesLearn,0.852,42433.465,6.548,10260,-0.018
dodjiesLearn,0.861,42441.359,6.431,10304,-0.018
dodjiesLearn,0.866,42449.273,6.408,10262,-0.018
dodjiesLearn,0.893,42457.102,6.329,10354,-0.018
dodjiesLearn,0.882,42464.906,6.327,10244,-0.018
dodjiesLearn,0.862,42473.007,6.591,10322,-0.018
dodjiesLearn,0.866,42481.120,6.586,10360,-0.018
dodjiesLearn,0.847,42489.086,6.506,10266,-0.018
dodjiesLearn,0.873,42497.262,6.603,10314,-0.018
dodjiesLearn,0.854,42505.064,6.337,10374,-0.018
dodjiesLearn,0.928,42513.068,6.459,10326,-0.018
dodjiesLearn,0.851,42520.967,6.422,10260,-0.018
dodjiesLearn,0.853,42528.980,6.515,10360,-0.018
dodjiesLearn,0.848,42536.892,6.463,10288,-0.018
dodjiesLearn,0.910,42544.868,6.447,10262,-0.018
dodjiesLearn,0.862,42552.717,6.376,10294,-0.018
dodjiesLearn,0.869,42560.748,6.524,10260,-0.018
dodjiesLearn,0.873,42568.664,6.407,10244,-0.018
dodjiesLearn,0.903,42576.670,6.503,10274,-0.018
dodjiesLearn,0.858,42584.404,6.287,10276,-0.018
dodjiesLearn,0.874,42592.581,6.656,10242,-0.018
dodjiesLearn,0.847,42600.508,6.475,10254,-0.018
dodjiesLearn,0.896,42608.322,6.295,10296,-0.018
dodjiesLearn,0.873,42616.339,6.553,10298,-0.018
dodjiesLearn,0.855,42624.482,6.668,10254,-0.018
dodjiesLearn,0.904,42632.313,6.310,10320,-0.018
dodjiesLearn,0.865,42640.671,6.512,10358,-0.018
dodjiesLearn,0.854,42648.565,6.430,10316,-0.018
dodjiesLearn,0.866,42656.428,6.425,10298,-0.018
dodjiesLearn,0.872,42664.654,6.692,10338,-0.018
dodjiesLearn,0.904,42672.668,6.518,10348,-0.018
dodjiesLearn,0.861,42680.660,6.490,10398,-0.018
dodjiesLearn,0.878,42688.656,6.517,10294,-0.018
dodjiesLearn,0.872,42696.402,6.243,10344,-0.018
dodjiesLearn,0.893,42704.436,6.519,10330,-0.018
dodjiesLearn,0.864,42712.423,6.506,10378,-0.018
dodjiesLearn,0.906,42720.514,6.527,10462,-0.018
dodjiesLearn,0.886,42728.635,6.582,10300,-0.018
dodjiesLearn,0.856,42736.574,6.477,10300,-0.018
dodjiesLearn,0.864,42744.315,6.267,10246,-0.018
dodjiesLearn,0.907,42752.268,6.426,10246,-0.018
dodjiesLearn,0.892,42760.501,6.719,10306,-0.018
dodjiesLearn,0.903,42768.472,6.432,10364,-0.018
dodjiesLearn,0.899,42776.308,6.319,10308,-0.018
dodjiesLearn,0.863,42784.323,6.537,10250,-0.018
dodjiesLearn,0.876,42792.375,6.581,10346,-0.018
dodjiesLearn,0.856,42800.128,6.286,10260,-0.018
dodjiesLearn,0.857,42808.104,6.519,10314,-0.018
dodjiesLearn,0.853,42815.937,6.392,10294,-0.018
dodjiesLearn,0.857,42823.753,6.357,10362,-0.018
dodjiesLearn,0.884,42831.659,6.445,10354,-0.018
dodjiesLearn,0.858,42839.602,6.499,10276,-0.018
dodjiesLearn,0.897,42847.578,6.475,10250,-0.018
dodjiesLearn,0.862,42855.729,6.671,10348,-0.018
dodjiesLearn,0.879,42863.472,6.293,10302,-0.018
dodjiesLearn,0.852,42871.501,6.570,10304,-0.018
dodjiesLearn,0.902,42879.464,6.433,10270,-0.018
dodjiesLearn,0.902,42887.531,6.518,10284,-0.018
dodjiesLearn,0.867,42895.291,6.295,10254,-0.018
dodjiesLearn,0.894,42903.111,6.303,10310,-0.018
dodjiesLearn,0.882,42911.008,6.380,10254,-0.018
dodjiesLearn,0.867,42918.833,6.358,10292,-0.018
dodjiesLearn,0.913,42926.732,6.359,10368,-0.018
dodjiesLearn,0.867,42934.872,6.645,10352,-0.018
dodjiesLearn,0.858,42942.741,6.450,10252,-0.018
dodjiesLearn,0.858,42950.680,6.426,10484,-0.018
dodjiesLearn,0.860,42958.580,6.430,10264,-0.018
dodjiesLearn,0.847,42966.375,6.328,10278,-0.018
dodjiesLearn,0.878,42974.484,6.576,10348,-0.018
dodjiesLearn,0.854,42982.145,6.211,10306,-0.018
dodjiesLearn,0.862,42990.320,6.630,10370,-0.018
dodjiesLearn,0.872,42998.178,6.344,10270,-0.018
dodjiesLearn,0.865,43006.230,6.581,10356,-0.018
dodjiesLearn,0.870,43014.160,6.432,10306,-0.018
dodjiesLearn,0.868,43022.127,6.447,10328,-0.018
dodjiesLearn,0.885,43030.084,6.477,10352,-0.018
dodjiesLearn,0.862,43038.031,6.464,10280,-0.018
dodjiesLearn,0.863,43046.201,6.614,10432,-0.018
dodjiesLearn,0.875,43054.123,6.451,10310,-0.018
dodjiesLearn,0.871,43061.907,6.300,10246,-0.018
dodjiesLearn,0.852,43070.094,6.696,10498,-0.018
dodjiesLearn,0.861,43077.846,6.271,10254,-0.018
dodjiesLearn,0.862,43085.616,6.315,10372,-0.018
dodjiesLearn,0.855,43093.651,6.574,10268,-0.018
dodjiesLearn,0.856,43101.522,6.404,10270,-0.018
dodjiesLearn,0.869,43109.365,6.349,10318,-0.017
dodjiesLearn,0.917,43117.282,6.390,10258,-0.017
dodjiesLearn,0.858,43125.214,6.449,10358,-0.017
dodjiesLearn,0.851,43133.094,6.438,10348,-0.017
dodjiesLearn,0.865,43140.895,6.366,10256,-0.017
dodjiesLearn,0.870,43148.932,6.550,10330,-0.017
dodjiesLearn,0.848,43157.002,6.591,10268,-0.017
dodjiesLearn,0.856,43164.756,6.302,10316,-0.017
dodjiesLearn,0.916,43172.583,6.292,10278,-0.017
dodjiesLearn,0.870,43180.534,6.454,10346,-0.017
dodjiesLearn,0.868,43188.457,6.422,10294,-0.017
